2023-06-05 02:30:00,4286.25,4286.25,4285.75,4285.75,137
2023-06-05 02:31:00,4286.00,4286.00,4285.75,4286.00,84
2023-06-05 02:32:00,4286.00,4286.25,4285.50,4286.00,92
2023-06-05 02:33:00,4286.25,4286.50,4286.00,4286.25,31
2023-06-05 02:34:00,4286.25,4286.50,4286.25,4286.25,26
2023-06-05 02:35:00,4286.25,4286.25,4285.75,4286.00,130
2023-06-05 02:36:00,4286.00,4286.25,4286.00,4286.25,15
2023-06-05 02:37:00,4286.25,4286.25,4286.00,4286.00,31
2023-06-05 02:38:00,4286.00,4286.00,4285.50,4285.50,51
2023-06-05 02:39:00,4285.50,4286.00,4285.50,4286.00,49
2023-06-05 02:40:00,4286.00,4286.25,4285.75,4286.25,109
2023-06-05 02:41:00,4286.00,4286.00,4285.50,4285.75,76
2023-06-05 02:42:00,4285.75,4286.00,4285.50,4286.00,68
2023-06-05 02:43:00,4285.75,4286.25,4285.75,4286.25,52
2023-06-05 02:44:00,4286.00,4286.25,4286.00,4286.25,41
2023-06-05 02:45:00,4286.25,4286.50,4286.25,4286.25,89
2023-06-05 02:46:00,4286.00,4286.25,4286.00,4286.00,143
2023-06-05 02:47:00,4286.00,4286.00,4285.50,4285.50,185
2023-06-05 02:48:00,4285.75,4286.00,4285.75,4286.00,55
2023-06-05 02:49:00,4285.75,4285.75,4285.25,4285.25,132
2023-06-05 02:50:00,4285.00,4286.00,4285.00,4286.00,114
2023-06-05 02:51:00,4286.00,4286.50,4285.50,4285.50,97
2023-06-05 02:52:00,4285.50,4286.75,4285.50,4286.75,188
2023-06-05 02:53:00,4285.75,4286.00,4285.75,4286.00,75
2023-06-05 02:54:00,4286.25,4286.25,4286.00,4286.00,139
2023-06-05 02:55:00,4286.00,4286.25,4284.75,4286.00,61
2023-06-05 02:56:00,4286.00,4286.75,4286.00,4286.50,173
2023-06-05 02:57:00,4286.25,4287.00,4286.25,4286.75,82
2023-06-05 02:58:00,4286.50,4287.00,4286.50,4287.00,46
2023-06-05 02:59:00,4287.00,4287.25,4286.25,4287.25,230
2023-06-05 03:00:00,4287.25,4287.75,4285.75,4286.00,1193
2023-06-05 03:01:00,4286.00,4286.25,4285.00,4285.00,695
2023-06-05 03:02:00,4285.00,4286.25,4285.00,4285.00,428
2023-06-05 03:03:00,4285.00,4285.75,4284.25,4285.25,621
2023-06-05 03:04:00,4285.25,4285.25,4284.25,4284.50,343
2023-06-05 03:05:00,4284.50,4286.25,4284.25,4285.75,463
2023-06-05 03:06:00,4285.75,4286.25,4285.50,4286.25,343
2023-06-05 03:07:00,4286.00,4286.50,4285.25,4285.75,328
2023-06-05 03:08:00,4285.50,4286.00,4284.50,4284.75,488
2023-06-05 03:09:00,4285.00,4286.00,4285.00,4286.00,325
2023-06-05 03:10:00,4286.00,4286.50,4285.50,4285.50,376
2023-06-05 03:11:00,4285.50,4286.75,4285.50,4286.50,348
2023-06-05 03:12:00,4286.50,4287.50,4286.50,4287.00,452
2023-06-05 03:13:00,4287.00,4287.50,4287.00,4287.25,237
2023-06-05 03:14:00,4287.00,4287.50,4286.75,4286.75,258
2023-06-05 03:15:00,4286.50,4287.25,4286.25,4286.50,372
2023-06-05 03:16:00,4286.50,4287.00,4285.75,4287.00,476
2023-06-05 03:17:00,4287.00,4287.00,4286.25,4287.00,284
2023-06-05 03:18:00,4287.00,4288.75,4287.00,4288.00,926
2023-06-05 03:19:00,4288.00,4288.75,4287.75,4288.75,482
2023-06-05 03:20:00,4288.75,4289.00,4287.75,4288.75,632
2023-06-05 03:21:00,4288.50,4288.50,4287.25,4287.50,276
2023-06-05 03:22:00,4287.75,4287.75,4286.75,4287.25,275
2023-06-05 03:23:00,4287.25,4287.50,4287.00,4287.50,246
2023-06-05 03:24:00,4287.25,4288.00,4287.00,4288.00,175
